date,min,max,median,q1,q3,stdev,count
2023-03-14T00:00:00.000Z,5.32,15.65,12.05,7.63,13.52,3.087,402
2023-03-15T00:00:00.000Z,3.9,9.07,5.8,4.93,7.22,1.262,544
2023-03-16T00:00:00.000Z,2.2,8.19,4.95,3.4,6.2,1.561,517
2023-03-17T00:00:00.000Z,1.75,8.88,5.8,3.13,7.21,2.029,536
2023-03-18T00:00:00.000Z,2.45,12.48,3.7,3.15,4.75,1.559,424
2023-03-19T00:00:00.000Z,2.4,6.97,3.53,3.17,4.12,0.79,525
2023-03-20T00:00:00.000Z,2,7.43,3,2.7,3.4,0.671,495
2023-03-21T00:00:00.000Z,2.7,7.82,4.3,3.72,4.93,0.869,535
2023-03-22T00:00:00.000Z,2.58,5.88,3.92,3.4,4.43,0.672,507
2023-03-23T00:00:00.000Z,1.5,4.3,2.52,2.15,2.95,0.566,517
2023-03-24T00:00:00.000Z,0.98,8.65,2.78,1.9,5.62,2.184,500
2023-03-25T00:00:00.000Z,1.07,4.97,2.31,1.75,2.75,0.686,498
2023-03-26T00:00:00.000Z,1.1,6.47,2.75,1.6,3.6,1.267,413
2023-03-27T00:00:00.000Z,1.1,3.15,2,1.8,2.25,0.365,465
2023-03-28T00:00:00.000Z,1.38,12.27,4.4,3.4,6.8,2.691,502
2023-03-29T00:00:00.000Z,2.6,6.88,4.2,3.63,4.93,0.956,440
2023-03-30T00:00:00.000Z,1.97,5.35,3.47,2.95,3.9,0.675,512
2023-03-31T00:00:00.000Z,2.35,7,3.22,3,3.6,0.497,506
2023-04-01T00:00:00.000Z,2.67,7.53,4.74,3.4,5.72,1.25,318
2023-04-02T00:00:00.000Z,1.9,11.57,5.03,2.83,7.25,2.644,435
2023-04-03T00:00:00.000Z,2.42,33.04,6.22,3.03,7.63,5.733,536
2023-04-04T00:00:00.000Z,1.12,6.85,3.23,2,5.18,1.636,564
2023-04-05T00:00:00.000Z,0.73,3.92,1.8,1.4,2.1,0.525,561
2023-04-06T00:00:00.000Z,0.8,2.95,1.7,1.3,2,0.42,571
2023-04-07T00:00:00.000Z,0.56,2.35,1.38,1.1,1.7,0.363,551
2023-04-08T00:00:00.000Z,1.35,5.5,3.43,2.5,3.8,0.915,574
2023-04-09T00:00:00.000Z,3.9,131.72,9.43,8.69,13.19,26.139,572
2023-04-10T00:00:00.000Z,4.88,15.57,10.3,8.02,12.7,2.736,470
2023-04-11T00:00:00.000Z,5.6,9.44,7.07,6.7,7.63,0.648,563
2023-04-12T00:00:00.000Z,5.3,12.9,7.12,6.5,8.1,1.716,562
2023-04-13T00:00:00.000Z,5,17.5,9.25,7.25,13.35,3.318,572
2023-04-14T00:00:00.000Z,5.88,16.57,10.68,9.05,12.9,2.748,567
2023-04-15T00:00:00.000Z,7.05,20.52,11.18,8.6,16.73,4.162,571
2023-04-16T00:00:00.000Z,6.55,13.77,9.25,8.07,10.55,1.564,574
2023-04-17T00:00:00.000Z,7.25,12.48,9.61,8.63,10.8,1.264,574
2023-04-18T00:00:00.000Z,6.53,10.55,8.05,7.63,8.57,0.767,572
2023-04-19T00:00:00.000Z,6.3,14.35,9.18,8.09,11.6,2.091,481
2023-04-20T00:00:00.000Z,6.63,15.82,10.75,9.43,13.13,2.204,582
2023-04-21T00:00:00.000Z,7.03,18.32,11.9,9.88,14.62,2.868,516
2023-04-22T00:00:00.000Z,6.53,16.5,9.65,7.97,11.33,2.201,509
2023-04-23T00:00:00.000Z,3.8,7.82,5.85,5.24,6.19,0.722,373
2023-04-24T00:00:00.000Z,2.4,7.63,5.03,3.4,6.02,1.438,569
2023-04-25T00:00:00.000Z,2.6,10.9,7.88,5.99,8.85,1.939,577
2023-04-26T00:00:00.000Z,5.3,11.55,7.38,6.63,8.51,1.431,564
2023-04-27T00:00:00.000Z,6.97,12.32,8.65,8.19,9.69,1.135,578
2023-04-28T00:00:00.000Z,5.68,11.9,8.23,7.57,9.15,1.248,395
2023-04-29T00:00:00.000Z,5.97,10.77,7.6,6.99,8.44,1.002,565
2023-04-30T00:00:00.000Z,4.7,9.69,7.8,6.32,8.41,1.23,420
2023-05-01T00:00:00.000Z,5.45,12.4,7.22,6.78,8.19,1.378,559
2023-05-02T00:00:00.000Z,2.08,14.4,4.18,3.1,7.05,2.252,555
2023-05-03T00:00:00.000Z,1.6,6.03,3.47,2.78,4.25,0.94,407
2023-05-04T00:00:00.000Z,1.42,8.02,3.4,2.2,4.82,1.431,574
2023-05-05T00:00:00.000Z,2.4,8.77,4.84,3.64,6.78,1.743,393
2023-05-06T00:00:00.000Z,3.17,17.07,6.13,4.47,7.8,2.998,574
2023-05-07T00:00:00.000Z,2.4,8.27,3.75,3.35,4.88,1.401,453
2023-05-08T00:00:00.000Z,2.38,9.55,5.03,3.8,6.38,1.552,550
2023-05-09T00:00:00.000Z,4.57,11.6,5.9,5.47,6.45,0.995,561
2023-05-10T00:00:00.000Z,1.3,11.75,3.6,2.1,5.64,2.526,568
2023-05-11T00:00:00.000Z,1.4,6.13,2.4,1.92,3.41,0.992,556
2023-05-12T00:00:00.000Z,1.52,5.4,3.2,2.58,4.13,0.913,579
2023-05-13T00:00:00.000Z,1.05,6.22,3.1,2.16,3.95,1.23,573
2023-05-14T00:00:00.000Z,1,4.63,2.54,2.04,3.15,0.676,565
2023-05-15T00:00:00.000Z,1.38,8.9,2.2,1.83,2.85,1.506,570
2023-05-16T00:00:00.000Z,1.9,5.68,3.54,2.52,4.57,1.043,456
2023-05-17T00:00:00.000Z,3.2,8.44,6.77,4.38,7.38,1.55,306
2023-06-02T00:00:00.000Z,2.88,4.65,3.7,3.39,4.03,0.409,117
2023-06-03T00:00:00.000Z,1.77,10.8,2.95,2.29,5.38,2.482,447
2023-06-04T00:00:00.000Z,1.88,13.5,3.83,2.67,5.45,2.713,576
2023-06-05T00:00:00.000Z,2.4,7.03,4.05,3.45,4.65,0.933,552
2023-06-06T00:00:00.000Z,1.67,4.5,3.08,2.7,3.5,0.549,360
2023-06-07T00:00:00.000Z,1.83,6.18,3.22,2.8,3.72,0.66,548
2023-06-08T00:00:00.000Z,1.3,3.95,2.8,2.33,3.2,0.601,434
2023-06-09T00:00:00.000Z,1.7,5.55,2.58,2.25,2.88,0.427,549
2023-06-10T00:00:00.000Z,1.65,5.85,3.35,2.97,3.92,0.771,567
2023-06-11T00:00:00.000Z,0.82,3.35,1.95,1.4,2.33,0.536,574
2023-06-12T00:00:00.000Z,1.9,4.68,2.92,2.54,3.28,0.498,569
2023-06-13T00:00:00.000Z,1.75,5.2,3.05,2.6,3.5,0.65,557
2023-06-14T00:00:00.000Z,2.78,15.95,5.32,4.68,6.13,2.523,552
2023-06-15T00:00:00.000Z,1.6,6.4,2.93,2.54,3.97,1.037,562
2023-06-16T00:00:00.000Z,1.67,5.38,3.05,2.58,3.9,0.857,569
2023-06-17T00:00:00.000Z,1.7,7.82,2.9,2.49,3.49,0.949,568
2023-06-18T00:00:00.000Z,1.5,7.13,2.35,2.1,2.72,0.975,570
2023-06-19T00:00:00.000Z,1.83,5.9,3.4,2.88,4.55,1.002,372
2023-06-20T00:00:00.000Z,1.6,5.55,3,2.65,3.58,0.709,558
2023-06-21T00:00:00.000Z,1.95,4.57,3.1,2.78,3.4,0.452,567
2023-06-22T00:00:00.000Z,0.9,4.05,2.5,1.73,3.1,0.749,578
2023-06-23T00:00:00.000Z,1.8,5.53,3.1,2.7,3.75,0.766,561
2023-06-24T00:00:00.000Z,1.52,5.22,3,2.42,3.6,0.81,576
2023-06-25T00:00:00.000Z,1.73,5,3.1,2.72,3.78,0.713,579
2023-06-26T00:00:00.000Z,1.7,4.34,2.65,2.38,3.05,0.491,496
2023-06-27T00:00:00.000Z,1.92,7.9,3.42,2.75,5.63,1.625,570
2023-06-28T00:00:00.000Z,1.55,148.15,3,2.4,6.97,32.305,567
2023-06-29T00:00:00.000Z,1.1,4.37,1.88,1.6,2.8,0.792,571
2023-06-30T00:00:00.000Z,2.02,5.7,3.63,3.25,4.28,0.694,573
2023-07-01T00:00:00.000Z,0.82,4.38,3.1,1.73,3.45,0.94,369
2023-07-02T00:00:00.000Z,0.95,5.35,2.67,1.9,3.15,0.847,570
2023-07-03T00:00:00.000Z,1.58,85.03,4.8,3.38,5.95,9.989,547
2023-07-04T00:00:00.000Z,3.3,34.6,6.95,4.8,13.04,7.626,413
2023-07-05T00:00:00.000Z,2.54,10.97,5.07,4.2,6.2,1.425,538
2023-07-06T00:00:00.000Z,4.09,13.27,6.72,6.18,7.5,1.59,279
2023-07-07T00:00:00.000Z,1.67,11.85,4.75,2.91,7,2.338,528
2023-07-08T00:00:00.000Z,1.45,15.3,2.5,2.08,8.75,4.31,343
2023-07-09T00:00:00.000Z,2,10.15,3.35,2.63,5.47,1.92,367
2023-07-10T00:00:00.000Z,6.35,40.97,11.23,8.9,26.58,10.299,346
2023-07-11T00:00:00.000Z,3.08,11.07,5.38,4.4,6.25,1.328,533
2023-07-12T00:00:00.000Z,2.65,9,5.12,4.25,5.93,1.334,554
2023-07-13T00:00:00.000Z,2.02,6.22,3.91,3.47,4.57,0.923,550
2023-07-14T00:00:00.000Z,2.7,9.43,4.65,3.8,6.6,1.672,534
2023-07-15T00:00:00.000Z,2.92,8.48,4.55,3.9,5.15,1.07,577
2023-07-16T00:00:00.000Z,2.4,7.9,3.67,3.2,4.38,1.169,579
2023-07-17T00:00:00.000Z,1.25,3.22,2.1,1.8,2.39,0.377,384
2023-07-18T00:00:00.000Z,1.4,3.35,2.2,2,2.42,0.328,573
2023-07-19T00:00:00.000Z,1.65,4.82,3.03,2.45,3.6,0.716,463
2023-07-20T00:00:00.000Z,2.8,5.5,3.85,3.5,4.28,0.517,557
2023-07-21T00:00:00.000Z,3.08,7.03,4.57,4.09,5.25,0.888,576
2023-07-22T00:00:00.000Z,2.22,11.63,4.82,3.28,6.55,2.179,575
2023-07-23T00:00:00.000Z,1.38,2.97,2.13,1.92,2.33,0.289,572
2023-07-24T00:00:00.000Z,2.04,3.97,2.78,2.58,2.97,0.298,582
2023-07-25T00:00:00.000Z,2.27,8.52,3.7,3.1,5.09,1.301,575
2023-07-26T00:00:00.000Z,2.27,5.5,4.05,3.38,4.47,0.743,571
2023-07-27T00:00:00.000Z,2.02,4.03,2.8,2.63,3.09,0.342,573
2023-07-28T00:00:00.000Z,2,6.35,3.45,2.95,4.44,0.994,577
2023-07-29T00:00:00.000Z,1.88,6.47,3.17,2.8,3.7,0.835,572
2023-07-30T00:00:00.000Z,2.5,7.57,4.3,3.96,4.65,0.746,581
2023-07-31T00:00:00.000Z,1.5,5.25,3.33,2.5,3.78,0.834,575
2023-08-01T00:00:00.000Z,3.15,10.77,5.22,4.38,6.6,1.495,579
2023-08-02T00:00:00.000Z,2.13,7.68,3.63,3,5.3,1.316,571
2023-08-03T00:00:00.000Z,2.4,71.03,17.55,5.73,34.93,17.995,564
2023-08-04T00:00:00.000Z,4.22,19.82,9.25,7.38,13.21,3.843,573
2023-08-05T00:00:00.000Z,2.47,12.15,5.54,4.15,6.72,2.184,564
2023-08-06T00:00:00.000Z,3.35,48.42,10.9,5.67,25.8,12.61,573
2023-08-07T00:00:00.000Z,2.42,11.6,4.65,3.8,6.21,1.849,576
2023-08-08T00:00:00.000Z,1.77,7.5,3.3,2.76,4.03,1.204,576
2023-08-09T00:00:00.000Z,1.6,7.5,2.9,2.4,4.84,1.554,578
2023-08-10T00:00:00.000Z,1.4,7.8,3.1,1.92,4.93,1.656,562
2023-08-11T00:00:00.000Z,1.45,16.6,4.38,2.12,9.61,4.557,569
2023-08-12T00:00:00.000Z,1.9,97.07,14.57,3.28,50.35,30.639,574
2023-08-13T00:00:00.000Z,2.29,14.88,5.45,3.64,7.9,2.941,572
2023-08-14T00:00:00.000Z,1.35,3.53,2.38,2.1,2.67,0.403,577
2023-08-15T00:00:00.000Z,1.17,9,3.01,1.9,4.9,2.041,566
2023-08-16T00:00:00.000Z,1.7,9.93,5.05,2.8,6.44,2.071,445
